rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx064k_req000,64k,65536,1000,49,65536,1000,26566,0.40536499,0.02679494,65536,66535
ctx064k_req000,64k,65536,1000,50,65536,1000,23828,0.36358643,0.02736407,65536,66535
ctx064k_req000,64k,65536,1000,51,65536,1000,22157,0.33808899,0.02728638,65536,66535
ctx064k_req000,64k,65536,1000,52,65536,1000,24636,0.37591553,0.02690482,65536,66535
ctx064k_req000,64k,65536,1000,53,65536,1000,21136,0.32250977,0.02638036,65536,66535
ctx064k_req000,64k,65536,1000,54,65536,1000,15476,0.23614502,0.02690373,65536,66535
ctx064k_req000,64k,65536,1000,55,65536,1000,32228,0.49176025,0.02719090,65536,66535
ctx064k_req000,64k,65536,1000,56,65536,1000,20268,0.30926514,0.02623410,65536,66535
ctx064k_req000,64k,65536,1000,57,65536,1000,21866,0.33364868,0.02723483,65536,66535
ctx064k_req000,64k,65536,1000,58,65536,1000,15871,0.24217224,0.02635750,65536,66535
ctx064k_req000,64k,65536,1000,59,65536,1000,22701,0.34638977,0.02695964,65536,66535
ctx064k_req000,64k,65536,1000,60,65536,1000,17654,0.26937866,0.02587001,65536,66535
ctx064k_req001,64k,65536,1000,0,65536,1000,11831,0.18052673,0.03104454,65536,66535
ctx064k_req001,64k,65536,1000,1,65536,1000,3130,0.04776001,0.03048602,65536,66535
ctx064k_req001,64k,65536,1000,2,65536,1000,12604,0.19232178,0.02486255,65536,66535
ctx064k_req001,64k,65536,1000,3,65536,1000,7618,0.11624146,0.02789346,65536,66535
ctx064k_req001,64k,65536,1000,4,65536,1000,24043,0.36686707,0.02840498,65536,66535
ctx064k_req001,64k,65536,1000,5,65536,1000,7034,0.10733032,0.02610577,65536,66535
ctx064k_req001,64k,65536,1000,6,65536,1000,18264,0.27868652,0.02514948,65536,66535
ctx064k_req001,64k,65536,1000,7,65536,1000,14639,0.22337341,0.02511081,65536,66535
ctx064k_req001,64k,65536,1000,8,65536,1000,14492,0.22113037,0.02455206,65536,66535
ctx064k_req001,64k,65536,1000,9,65536,1000,12884,0.19659424,0.02599455,65536,66535
ctx064k_req001,64k,65536,1000,10,65536,1000,14818,0.22610474,0.02604367,65536,66535
ctx064k_req001,64k,65536,1000,11,65536,1000,27221,0.41535950,0.02596413,65536,66535
ctx064k_req001,64k,65536,1000,12,65536,1000,19562,0.29849243,0.02565855,65536,66535
ctx064k_req001,64k,65536,1000,13,65536,1000,13305,0.20301819,0.02526454,65536,66535
ctx064k_req001,64k,65536,1000,14,65536,1000,10446,0.15939331,0.02659880,65536,66535
ctx064k_req001,64k,65536,1000,15,65536,1000,17770,0.27114868,0.02654570,65536,66535
ctx064k_req001,64k,65536,1000,16,65536,1000,16618,0.25357056,0.02560860,65536,66535
ctx064k_req001,64k,65536,1000,17,65536,1000,53004,0.80877686,0.02715318,65536,66535
ctx064k_req001,64k,65536,1000,18,65536,1000,11834,0.18057251,0.02517584,65536,66535
ctx064k_req001,64k,65536,1000,19,65536,1000,21284,0.32476807,0.02578268,65536,66535
ctx064k_req001,64k,65536,1000,20,65536,1000,28409,0.43348694,0.02654315,65536,66535
ctx064k_req001,64k,65536,1000,21,65536,1000,24228,0.36968994,0.02667007,65536,66535
ctx064k_req001,64k,65536,1000,22,65536,1000,11558,0.17636108,0.02592995,65536,66535
ctx064k_req001,64k,65536,1000,23,65536,1000,15845,0.24177551,0.02577667,65536,66535
ctx064k_req001,64k,65536,1000,24,65536,1000,27341,0.41719055,0.02717784,65536,66535
ctx064k_req001,64k,65536,1000,25,65536,1000,14450,0.22048950,0.02598540,65536,66535
ctx064k_req001,64k,65536,1000,26,65536,1000,26422,0.40316772,0.02676509,65536,66535
ctx064k_req001,64k,65536,1000,27,65536,1000,24562,0.37478638,0.02716261,65536,66535
ctx064k_req001,64k,65536,1000,28,65536,1000,25475,0.38871765,0.02637056,65536,66535
ctx064k_req001,64k,65536,1000,29,65536,1000,31061,0.47395325,0.02651924,65536,66535
ctx064k_req001,64k,65536,1000,30,65536,1000,22404,0.34185791,0.02643407,65536,66535
ctx064k_req001,64k,65536,1000,31,65536,1000,21560,0.32897949,0.02661739,65536,66535
ctx064k_req001,64k,65536,1000,32,65536,1000,19500,0.29754639,0.02628818,65536,66535
ctx064k_req001,64k,65536,1000,33,65536,1000,26869,0.40998840,0.02633862,65536,66535
ctx064k_req001,64k,65536,1000,34,65536,1000,14379,0.21940613,0.02623796,65536,66535
ctx064k_req001,64k,65536,1000,35,65536,1000,21644,0.33026123,0.02637415,65536,66535
ctx064k_req001,64k,65536,1000,36,65536,1000,19470,0.29708862,0.02576759,65536,66535
ctx064k_req001,64k,65536,1000,37,65536,1000,16166,0.24667358,0.02562935,65536,66535
ctx064k_req001,64k,65536,1000,38,65536,1000,31718,0.48397827,0.02638402,65536,66535
ctx064k_req001,64k,65536,1000,39,65536,1000,34310,0.52352905,0.02602113,65536,66535
ctx064k_req001,64k,65536,1000,40,65536,1000,23005,0.35102844,0.02633890,65536,66535
ctx064k_req001,64k,65536,1000,41,65536,1000,19536,0.29809570,0.02594777,65536,66535
ctx064k_req001,64k,65536,1000,42,65536,1000,17614,0.26876831,0.02588554,65536,66535
ctx064k_req001,64k,65536,1000,43,65536,1000,32781,0.50019836,0.02670836,65536,66535
ctx064k_req001,64k,65536,1000,44,65536,1000,15508,0.23663330,0.02520358,65536,66535
ctx064k_req001,64k,65536,1000,45,65536,1000,24810,0.37857056,0.02576759,65536,66535
ctx064k_req001,64k,65536,1000,46,65536,1000,31326,0.47799683,0.02627490,65536,66535
ctx064k_req001,64k,65536,1000,47,65536,1000,15657,0.23890686,0.02543738,65536,66535
ctx064k_req001,64k,65536,1000,48,65536,1000,18185,0.27748108,0.02594342,65536,66535
ctx064k_req001,64k,65536,1000,49,65536,1000,25103,0.38304138,0.02532466,65536,66535
ctx064k_req001,64k,65536,1000,50,65536,1000,21513,0.32826233,0.02585353,65536,66535
ctx064k_req001,64k,65536,1000,51,65536,1000,21667,0.33061218,0.02583113,65536,66535
ctx064k_req001,64k,65536,1000,52,65536,1000,21475,0.32768250,0.02532378,65536,66535
ctx064k_req001,64k,65536,1000,53,65536,1000,19102,0.29147339,0.02522813,65536,66535
ctx064k_req001,64k,65536,1000,54,65536,1000,14546,0.22195435,0.02495097,65536,66535
ctx064k_req001,64k,65536,1000,55,65536,1000,31236,0.47662354,0.02549019,65536,66535
ctx064k_req001,64k,65536,1000,56,65536,1000,18511,0.28245544,0.02500937,65536,66535
ctx064k_req001,64k,65536,1000,57,65536,1000,21285,0.32478333,0.02578136,65536,66535
ctx064k_req001,64k,65536,1000,58,65536,1000,14204,0.21673584,0.02559970,65536,66535
ctx064k_req001,64k,65536,1000,59,65536,1000,20508,0.31292725,0.02571480,65536,66535
ctx064k_req001,64k,65536,1000,60,65536,1000,15599,0.23802185,0.02465706,65536,66535
ctx064k_req002,64k,65536,1000,0,65536,1000,11618,0.17727661,0.03114551,65536,66535
ctx064k_req002,64k,65536,1000,1,65536,1000,3301,0.05036926,0.03032898,65536,66535
ctx064k_req002,64k,65536,1000,2,65536,1000,13711,0.20921326,0.02590651,65536,66535
ctx064k_req002,64k,65536,1000,3,65536,1000,7719,0.11778259,0.02803400,65536,66535
ctx064k_req002,64k,65536,1000,4,65536,1000,20507,0.31291199,0.02805435,65536,66535
ctx064k_req002,64k,65536,1000,5,65536,1000,7084,0.10809326,0.02600771,65536,66535
ctx064k_req002,64k,65536,1000,6,65536,1000,20661,0.31526184,0.02533379,65536,66535
ctx064k_req002,64k,65536,1000,7,65536,1000,16988,0.25921631,0.02543460,65536,66535
ctx064k_req002,64k,65536,1000,8,65536,1000,15231,0.23240662,0.02471040,65536,66535
ctx064k_req002,64k,65536,1000,9,65536,1000,13671,0.20860291,0.02623599,65536,66535
ctx064k_req002,64k,65536,1000,10,65536,1000,15796,0.24102783,0.02625742,65536,66535
ctx064k_req002,64k,65536,1000,11,65536,1000,26711,0.40757751,0.02659181,65536,66535
ctx064k_req002,64k,65536,1000,12,65536,1000,19758,0.30148315,0.02622820,65536,66535
ctx064k_req002,64k,65536,1000,13,65536,1000,13738,0.20962524,0.02579019,65536,66535
ctx064k_req002,64k,65536,1000,14,65536,1000,11460,0.17486572,0.02678522,65536,66535
ctx064k_req002,64k,65536,1000,15,65536,1000,16750,0.25558472,0.02709128,65536,66535
ctx064k_req002,64k,65536,1000,16,65536,1000,17245,0.26313782,0.02628143,65536,66535
ctx064k_req002,64k,65536,1000,17,65536,1000,52502,0.80111694,0.02762297,65536,66535
ctx064k_req002,64k,65536,1000,18,65536,1000,12161,0.18556213,0.02613617,65536,66535
ctx064k_req002,64k,65536,1000,19,65536,1000,20679,0.31553650,0.02642824,65536,66535
ctx064k_req002,64k,65536,1000,20,65536,1000,28310,0.43197632,0.02667473,65536,66535
ctx064k_req002,64k,65536,1000,21,65536,1000,23535,0.35911560,0.02683426,65536,66535
ctx064k_req002,64k,65536,1000,22,65536,1000,11694,0.17843628,0.02605199,65536,66535
ctx064k_req002,64k,65536,1000,23,65536,1000,17683,0.26982117,0.02580629,65536,66535
ctx064k_req002,64k,65536,1000,24,65536,1000,28509,0.43501282,0.02695129,65536,66535
ctx064k_req002,64k,65536,1000,25,65536,1000,14711,0.22447205,0.02607538,65536,66535
ctx064k_req002,64k,65536,1000,26,65536,1000,30295,0.46226501,0.02680342,65536,66535
ctx064k_req002,64k,65536,1000,27,65536,1000,27344,0.41723633,0.02713838,65536,66535
ctx064k_req002,64k,65536,1000,28,65536,1000,28334,0.43234253,0.02665829,65536,66535
ctx064k_req002,64k,65536,1000,29,65536,1000,34280,0.52307129,0.02700789,65536,66535
ctx064k_req002,64k,65536,1000,30,65536,1000,25125,0.38337708,0.02657666,65536,66535
ctx064k_req002,64k,65536,1000,31,65536,1000,27355,0.41740417,0.02675134,65536,66535
ctx064k_req002,64k,65536,1000,32,65536,1000,25223,0.38487244,0.02668414,65536,66535
ctx064k_req002,64k,65536,1000,33,65536,1000,33594,0.51260376,0.02677640,65536,66535
ctx064k_req002,64k,65536,1000,34,65536,1000,20694,0.31576538,0.02646831,65536,66535
ctx064k_req002,64k,65536,1000,35,65536,1000,28294,0.43173218,0.02670532,65536,66535
ctx064k_req002,64k,65536,1000,36,65536,1000,21743,0.33177185,0.02617503,65536,66535
ctx064k_req002,64k,65536,1000,37,65536,1000,18406,0.28085327,0.02590849,65536,66535
ctx064k_req002,64k,65536,1000,38,65536,1000,34812,0.53118896,0.02688661,65536,66535
ctx064k_req002,64k,65536,1000,39,65536,1000,35760,0.54565430,0.02640158,65536,66535
ctx064k_req002,64k,65536,1000,40,65536,1000,26607,0.40599060,0.02674542,65536,66535
ctx064k_req002,64k,65536,1000,41,65536,1000,23175,0.35362244,0.02636989,65536,66535
ctx064k_req002,64k,65536,1000,42,65536,1000,19638,0.29965210,0.02607845,65536,66535
ctx064k_req002,64k,65536,1000,43,65536,1000,37896,0.57824707,0.02739232,65536,66535
ctx064k_req002,64k,65536,1000,44,65536,1000,16597,0.25325012,0.02542105,65536,66535
ctx064k_req002,64k,65536,1000,45,65536,1000,28624,0.43676758,0.02613948,65536,66535
ctx064k_req002,64k,65536,1000,46,65536,1000,37389,0.57051086,0.02717744,65536,66535
ctx064k_req002,64k,65536,1000,47,65536,1000,16751,0.25559998,0.02573117,65536,66535
ctx064k_req002,64k,65536,1000,48,65536,1000,21784,0.33239746,0.02637767,65536,66535
ctx064k_req002,64k,65536,1000,49,65536,1000,28606,0.43649292,0.02584090,65536,66535
ctx064k_req002,64k,65536,1000,50,65536,1000,25053,0.38227844,0.02648340,65536,66535
ctx064k_req002,64k,65536,1000,51,65536,1000,21780,0.33233643,0.02592845,65536,66535
ctx064k_req002,64k,65536,1000,52,65536,1000,24589,0.37519836,0.02595769,65536,66535
ctx064k_req002,64k,65536,1000,53,65536,1000,20432,0.31176758,0.02570093,65536,66535
ctx064k_req002,64k,65536,1000,54,65536,1000,16222,0.24752808,0.02570572,65536,66535
ctx064k_req002,64k,65536,1000,55,65536,1000,32601,0.49745178,0.02608232,65536,66535
ctx064k_req002,64k,65536,1000,56,65536,1000,18796,0.28680420,0.02547714,65536,66535
ctx064k_req002,64k,65536,1000,57,65536,1000,21576,0.32922363,0.02636119,65536,66535
ctx064k_req002,64k,65536,1000,58,65536,1000,14604,0.22283936,0.02560524,65536,66535
ctx064k_req002,64k,65536,1000,59,65536,1000,21657,0.33045959,0.02623834,65536,66535
ctx064k_req002,64k,65536,1000,60,65536,1000,15973,0.24372864,0.02551811,65536,66535
ctx064k_req003,64k,65536,1000,0,65536,1000,11138,0.16995239,0.03102094,65536,66535
ctx064k_req003,64k,65536,1000,1,65536,1000,3775,0.05760193,0.03003587,65536,66535
ctx064k_req003,64k,65536,1000,2,65536,1000,12581,0.19197083,0.02499982,65536,66535
ctx064k_req003,64k,65536,1000,3,65536,1000,7628,0.11639404,0.02774669,65536,66535
ctx064k_req003,64k,65536,1000,4,65536,1000,22738,0.34695435,0.02839598,65536,66535
ctx064k_req003,64k,65536,1000,5,65536,1000,7136,0.10888672,0.02551155,65536,66535
ctx064k_req003,64k,65536,1000,6,65536,1000,20026,0.30557251,0.02506398,65536,66535
ctx064k_req003,64k,65536,1000,7,65536,1000,15974,0.24374390,0.02462445,65536,66535
ctx064k_req003,64k,65536,1000,8,65536,1000,14870,0.22689819,0.02446780,65536,66535
ctx064k_req003,64k,65536,1000,9,65536,1000,14646,0.22348022,0.02555795,65536,66535
ctx064k_req003,64k,65536,1000,10,65536,1000,15367,0.23448181,0.02584698,65536,66535
ctx064k_req003,64k,65536,1000,11,65536,1000,29993,0.45765686,0.02617802,65536,66535
ctx064k_req003,64k,65536,1000,12,65536,1000,20036,0.30572510,0.02574193,65536,66535
ctx064k_req003,64k,65536,1000,13,65536,1000,13848,0.21130371,0.02548476,65536,66535
ctx064k_req003,64k,65536,1000,14,65536,1000,11355,0.17326355,0.02662016,65536,66535
ctx064k_req003,64k,65536,1000,15,65536,1000,18590,0.28366089,0.02668471,65536,66535
ctx064k_req003,64k,65536,1000,16,65536,1000,18293,0.27912903,0.02581744,65536,66535
ctx064k_req003,64k,65536,1000,17,65536,1000,54510,0.83175659,0.02724939,65536,66535
ctx064k_req003,64k,65536,1000,18,65536,1000,12438,0.18978882,0.02546329,65536,66535
ctx064k_req003,64k,65536,1000,19,65536,1000,23270,0.35507202,0.02603087,65536,66535
ctx064k_req003,64k,65536,1000,20,65536,1000,31038,0.47360229,0.02664278,65536,66535
ctx064k_req003,64k,65536,1000,21,65536,1000,27829,0.42463684,0.02702504,65536,66535
ctx064k_req003,64k,65536,1000,22,65536,1000,12166,0.18563843,0.02584331,65536,66535
ctx064k_req003,64k,65536,1000,23,65536,1000,17592,0.26843262,0.02606050,65536,66535
ctx064k_req003,64k,65536,1000,24,65536,1000,29667,0.45268250,0.02753717,65536,66535
ctx064k_req003,64k,65536,1000,25,65536,1000,15413,0.23518372,0.02629622,65536,66535
ctx064k_req003,64k,65536,1000,26,65536,1000,31583,0.48191833,0.02726529,65536,66535
ctx064k_req003,64k,65536,1000,27,65536,1000,28784,0.43920898,0.02773824,65536,66535
ctx064k_req003,64k,65536,1000,28,65536,1000,29615,0.45188904,0.02691650,65536,66535
ctx064k_req003,64k,65536,1000,29,65536,1000,36135,0.55137634,0.02726723,65536,66535
ctx064k_req003,64k,65536,1000,30,65536,1000,26527,0.40476990,0.02687865,65536,66535
ctx064k_req003,64k,65536,1000,31,65536,1000,26126,0.39865112,0.02703233,65536,66535
ctx064k_req003,64k,65536,1000,32,65536,1000,24828,0.37884521,0.02700159,65536,66535
ctx064k_req003,64k,65536,1000,33,65536,1000,33347,0.50883484,0.02715120,65536,66535
ctx064k_req003,64k,65536,1000,34,65536,1000,17452,0.26629639,0.02691582,65536,66535
ctx064k_req003,64k,65536,1000,35,65536,1000,25493,0.38899231,0.02720522,65536,66535
ctx064k_req003,64k,65536,1000,36,65536,1000,22518,0.34359741,0.02678726,65536,66535
ctx064k_req003,64k,65536,1000,37,65536,1000,17764,0.27105713,0.02650557,65536,66535
ctx064k_req003,64k,65536,1000,38,65536,1000,36991,0.56443787,0.02719881,65536,66535
ctx064k_req003,64k,65536,1000,39,65536,1000,39353,0.60047913,0.02677684,65536,66535
ctx064k_req003,64k,65536,1000,40,65536,1000,27473,0.41920471,0.02713174,65536,66535
ctx064k_req003,64k,65536,1000,41,65536,1000,23695,0.36155701,0.02670605,65536,66535
ctx064k_req003,64k,65536,1000,42,65536,1000,21265,0.32447815,0.02658430,65536,66535
ctx064k_req003,64k,65536,1000,43,65536,1000,38210,0.58303833,0.02767496,65536,66535
ctx064k_req003,64k,65536,1000,44,65536,1000,15357,0.23432922,0.02574739,65536,66535
ctx064k_req003,64k,65536,1000,45,65536,1000,29535,0.45066833,0.02657704,65536,66535
ctx064k_req003,64k,65536,1000,46,65536,1000,35526,0.54208374,0.02773694,65536,66535
ctx064k_req003,64k,65536,1000,47,65536,1000,17432,0.26599121,0.02638336,65536,66535
ctx064k_req003,64k,65536,1000,48,65536,1000,21383,0.32627869,0.02692397,65536,66535
ctx064k_req003,64k,65536,1000,49,65536,1000,30671,0.46800232,0.02620222,65536,66535
ctx064k_req003,64k,65536,1000,50,65536,1000,25615,0.39085388,0.02707469,65536,66535
ctx064k_req003,64k,65536,1000,51,65536,1000,25908,0.39532471,0.02671249,65536,66535
ctx064k_req003,64k,65536,1000,52,65536,1000,25769,0.39320374,0.02630661,65536,66535
ctx064k_req003,64k,65536,1000,53,65536,1000,21517,0.32832336,0.02600085,65536,66535
ctx064k_req003,64k,65536,1000,54,65536,1000,16451,0.25102234,0.02612866,65536,66535
ctx064k_req003,64k,65536,1000,55,65536,1000,36823,0.56187439,0.02662140,65536,66535
ctx064k_req003,64k,65536,1000,56,65536,1000,21353,0.32582092,0.02574120,65536,66535
ctx064k_req003,64k,65536,1000,57,65536,1000,23842,0.36380005,0.02670714,65536,66535
ctx064k_req003,64k,65536,1000,58,65536,1000,15605,0.23811340,0.02595305,65536,66535
ctx064k_req003,64k,65536,1000,59,65536,1000,24645,0.37605286,0.02648759,65536,66535
ctx064k_req003,64k,65536,1000,60,65536,1000,18430,0.28121948,0.02498758,65536,66535
ctx064k_req004,64k,65536,1000,0,65536,1000,11593,0.17689514,0.03108493,65536,66535
ctx064k_req004,64k,65536,1000,1,65536,1000,3026,0.04617310,0.03054539,65536,66535
ctx064k_req004,64k,65536,1000,2,65536,1000,13531,0.20646667,0.02535745,65536,66535
ctx064k_req004,64k,65536,1000,3,65536,1000,7807,0.11912537,0.02794357,65536,66535
ctx064k_req004,64k,65536,1000,4,65536,1000,22375,0.34141541,0.02835773,65536,66535
ctx064k_req004,64k,65536,1000,5,65536,1000,7547,0.11515808,0.02629167,65536,66535
ctx064k_req004,64k,65536,1000,6,65536,1000,19921,0.30397034,0.02544058,65536,66535
ctx064k_req004,64k,65536,1000,7,65536,1000,16788,0.25616455,0.02532213,65536,66535
ctx064k_req004,64k,65536,1000,8,65536,1000,14859,0.22673035,0.02453488,65536,66535
ctx064k_req004,64k,65536,1000,9,65536,1000,14103,0.21519470,0.02569485,65536,66535
ctx064k_req004,64k,65536,1000,10,65536,1000,14946,0.22805786,0.02565306,65536,66535
ctx064k_req004,64k,65536,1000,11,65536,1000,29468,0.44964600,0.02626379,65536,66535
ctx064k_req004,64k,65536,1000,12,65536,1000,20056,0.30603027,0.02562463,65536,66535
ctx064k_req004,64k,65536,1000,13,65536,1000,13204,0.20147705,0.02522197,65536,66535
ctx064k_req004,64k,65536,1000,14,65536,1000,11239,0.17149353,0.02609991,65536,66535
ctx064k_req004,64k,65536,1000,15,65536,1000,19007,0.29002380,0.02640303,65536,66535
ctx064k_req004,64k,65536,1000,16,65536,1000,17226,0.26284790,0.02516933,65536,66535
ctx064k_req004,64k,65536,1000,17,65536,1000,51840,0.79101562,0.02667262,65536,66535
ctx064k_req004,64k,65536,1000,18,65536,1000,12367,0.18870544,0.02506673,65536,66535
ctx064k_req004,64k,65536,1000,19,65536,1000,22807,0.34800720,0.02587976,65536,66535
ctx064k_req004,64k,65536,1000,20,65536,1000,29657,0.45252991,0.02616641,65536,66535
ctx064k_req004,64k,65536,1000,21,65536,1000,26042,0.39736938,0.02675247,65536,66535
ctx064k_req004,64k,65536,1000,22,65536,1000,11959,0.18247986,0.02554596,65536,66535
ctx064k_req004,64k,65536,1000,23,65536,1000,16085,0.24543762,0.02567630,65536,66535
ctx064k_req004,64k,65536,1000,24,65536,1000,27156,0.41436768,0.02709026,65536,66535
ctx064k_req004,64k,65536,1000,25,65536,1000,15101,0.23042297,0.02617892,65536,66535
ctx064k_req004,64k,65536,1000,26,65536,1000,28064,0.42822266,0.02684532,65536,66535
ctx064k_req004,64k,65536,1000,27,65536,1000,25644,0.39129639,0.02726721,65536,66535
ctx064k_req004,64k,65536,1000,28,65536,1000,25935,0.39573669,0.02668835,65536,66535
ctx064k_req004,64k,65536,1000,29,65536,1000,32743,0.49961853,0.02689201,65536,66535
ctx064k_req004,64k,65536,1000,30,65536,1000,24223,0.36961365,0.02669804,65536,66535
ctx064k_req004,64k,65536,1000,31,65536,1000,23632,0.36059570,0.02669872,65536,66535
ctx064k_req004,64k,65536,1000,32,65536,1000,20493,0.31269836,0.02662132,65536,66535
ctx064k_req004,64k,65536,1000,33,65536,1000,27772,0.42376709,0.02676675,65536,66535
ctx064k_req004,64k,65536,1000,34,65536,1000,14661,0.22370911,0.02635757,65536,66535
ctx064k_req004,64k,65536,1000,35,65536,1000,22481,0.34303284,0.02667238,65536,66535
ctx064k_req004,64k,65536,1000,36,65536,1000,21576,0.32922363,0.02630429,65536,66535
ctx064k_req004,64k,65536,1000,37,65536,1000,16930,0.25833130,0.02630663,65536,66535
ctx064k_req004,64k,65536,1000,38,65536,1000,33130,0.50552368,0.02719136,65536,66535
ctx064k_req004,64k,65536,1000,39,65536,1000,35252,0.53790283,0.02671313,65536,66535
ctx064k_req004,64k,65536,1000,40,65536,1000,24328,0.37121582,0.02671315,65536,66535
ctx064k_req004,64k,65536,1000,41,65536,1000,20883,0.31864929,0.02644238,65536,66535
ctx064k_req004,64k,65536,1000,42,65536,1000,18769,0.28639221,0.02627855,65536,66535
ctx064k_req004,64k,65536,1000,43,65536,1000,33661,0.51362610,0.02727997,65536,66535
ctx064k_req004,64k,65536,1000,44,65536,1000,15911,0.24278259,0.02571741,65536,66535
ctx064k_req004,64k,65536,1000,45,65536,1000,26105,0.39833069,0.02636604,65536,66535
ctx064k_req004,64k,65536,1000,46,65536,1000,32459,0.49528503,0.02716046,65536,66535
ctx064k_req004,64k,65536,1000,47,65536,1000,16053,0.24494934,0.02661761,65536,66535
ctx064k_req004,64k,65536,1000,48,65536,1000,19382,0.29574585,0.02667990,65536,66535
